	US82800149_251976012849	US82800149_251976012848	US82800149_251976012847	US82800149_251976012843	US82800149_251976012845	US82800149_251976012844	US82800149_251976012850	US82800149_251976012851	US82800149_251976012852	US82800149_251976012853	US82800149_251976012932	US82800149_251976012931	US82800149_251976012930	US82800149_251976012841	US82800149_251976012846	US82800149_251976012929
C12orf34	-0.8345	-0.23150000000000001	-1.38625	-0.455	-0.29775000000000001	-0.81925	-0.26025	-0.3195	0.37775	-0.991	-1.86325	0.1615	-1.41075	-0.74925	0.97075	-2.2715
C12orf35	-0.92225	-1.5493749999999999	-1.81525	-2.193375	-1.104125	-0.867125	-1.08357142857143	-1.363375	-1.4665	-0.3855	-1.240125	-1.94614285714286	-0.207571428571429	-1.554	-0.83125000000000004	-1.348
C12orf36	1.063	1.3380000000000001	1.051	0.6745	0.71900000000000008	0.6385	0.6445	0.5735	0.6705	3.857	1.057	-2.752	-3.499	0.444	1.5759999999999998	-0.778
APOBEC3B	-1.41175	-2.6915	-2.36225	-2.0455	-1.3625	-3.33525	-1.48725	-3.4375	-3.74125	-2.06375	-2.2825	-3.092	-4.82475	-3.08525	-3.2850000000000001	-2.94075
C12orf30	-1.61816666666667	-0.85066666666666702	-1.6085	-1.255	-1.375	-1.23066666666667	-0.218666666666667	-0.8622	-1.04766666666667	-1.051	-1.38425	-2.544	-1.24725	-1.91483333333333	-1.117	-1.63025
C12orf31	-0.733	0.021250000000000002	-0.327	0.106	-0.80099999999999993	-0.50025	0.235	-0.3415	-0.93375	-0.3915	0.16825	-0.5405	-0.0765	-0.465	0.1555	-0.13075
C12orf32	-0.896875	-0.51012500000000005	-0.75925	-0.0345	-0.59012500000000001	-0.534	-0.995125	-1.295	-1.48125	-0.749625	-1.53085714285714	-1.248625	-1.07875	-0.141125	-1.293625	-1.731125
C12orf33	1.254	0.20349999999999999	0.5965	-0.042	2.1515	3.954	0.124	-0.22	0.934	-0.0045	-0.6215	null	0.671	2.079	0.40350000000000003	1.629
PANK1	-2.9615	1.5017499999999999	0.32525	1.67225	-0.074749999999999997	1.19725	-0.1665	-1.3255	-2.34	2.16175	0.687	-1.24125	-0.8205	0.3565	-0.31624999999999998	0.79975
PANK3	1.853625	-0.88500000000000001	-0.35975	-0.4115	-1.196375	-1.634125	0.50125	-0.76875	-1.9135	-0.47225	-0.98375	-1.200875	-1.40757142857143	-0.497125	-0.1895	-0.3095
PANK2	-1.333	-0.14824999999999999	-0.29325	-0.52675	-0.70725000000000005	-0.733	-0.0105	-1.3745	-0.9765	-0.401	-0.9565	-0.94125	-1.58125	-0.834	-0.38700000000000001	-0.52675
PANK4	-1.1915	-1.8227500000000001	-1.73075	-0.573	0.018499999999999999	-0.36	-0.73975	-0.53425	-0.49575	-0.53075	-2.50825	-0.914	-1.9025	-0.238	-2.1345000000000001	-2.27475
ETAA1	1.5425	-0.308	-0.23875	0.2845	-0.41949999999999998	-0.23025	-0.008	0.431	0.1545	0.495	-0.3195	1.2895	0.26275	0.17925	-0.1265	0.44425
KIF2A	-2.38025	-0.73975000000000002	-0.68125	-1.64975	-1.68275	-1.59375	-0.937	-2.096	-2.795	-1.029	-1.21725	-3.489	-2.97533333333333	-1.815	-0.39274999999999999	-0.6845
KCNMA1	-2.25719047619048	-1.9302727272727298	-1.58168181818182	-2.00566666666667	-1.3133181818181798	-1.47836363636364	-1.32031578947368	-1.91610526315789	-0.155363636363636	-1.2155	-0.2345	-2.1521052631579	-0.0882631578947368	-2.68195454545455	-2.11836363636364	-0.923578947368421
KCTD9	-0.9887	-0.077200000000000005	0.2171	-0.9754	-0.74139999999999995	-1.2953	-2.2585	-1.3473	-1.4821	0.2748	0.8687	0.2087	-0.4356	-1.4336	-0.57779999999999998	-0.9546
ATF6	0.52375	-0.47100000000000003	-0.2455	0.06925	-0.10199999999999999	0.0725	0.9615	0.127	-0.7275	0.19025	0.1405	-0.1265	-1.02975	-0.30725	-0.31374999999999997	0.88175
KIF2C	-1.7145	-3.7905000000000002	-4.11325	-4.15125	-1.5702499999999999	-4.25475	-2.2965	-4.188	-2.3995	-3.8505	-4.09175	-3.7225	-3.448	-3.83625	-3.4344999999999999	-4.58625
KIF2B	-0.37775	0.27250000000000002	-0.67075	0.6255	-0.14199999999999999	1.09866666666667	0.44	0.9705	0.73325	0.21725	0.5605	0.753333333333333	2.358	0.1445	0.27024999999999999	1.34925
ETF1	-0.392333333333333	-0.47799999999999998	-0.668666666666667	-0.989	-0.708666666666667	-0.655166666666667	-0.629666666666667	-1.34916666666667	-1.742	-0.270666666666667	-0.872666666666667	-1.3235	-0.913333333333333	-0.833333333333333	-0.11599999999999999	-0.5125
PCYOX1L	0.06325	0.46100000000000002	0.72125	-0.254	-0.28125	0.0525	0.65625	0.076	0.67725	-0.6455	0.018	0.65625	0.12925	0.1905	-0.088249999999999995	0.88475
HSPE1	0.9145	0.61075000000000002	0.5705	-0.14975	-0.25124999999999997	-1.03625	-0.75	-0.05375	-0.891	-0.288	0.61825	0.35675	-0.46425	-0.74875	0.61075000000000002	-0.284
HDHD2	-0.48975	0.27150000000000002	0.2095	-0.9895	-0.56625000000000003	0.1795	-0.08725	-0.54075	-0.37775	0.57525	-0.314	-0.85575	-0.2795	0.737	-0.63049999999999995	0.5935
HEATR5B	0.5515	-0.111	0.8785	0.684	0.072000000000000008	0.4535	1.2445	0.6495	0.8775	0.638	-0.188	0.8025	-0.683	0.7665	0.55399999999999994	1.074
MOP-1	0.919	-0.050750000000000003	0.74775	0.809	1.5162500000000001	0.58025	0.04375	0.66325	0.82525	0.8685	0.26375	1.11533333333333	0.3635	0.32275	0.70425000000000004	-0.3195
ATF1	0.135166666666667	-0.85966666666666702	-0.0975	0.1	-0.78500000000000003	-0.182166666666667	-0.693333333333333	-1.14266666666667	-1.72883333333333	-0.298	0.173833333333333	-1.2905	-0.242833333333333	0.0145	-0.31883333333333302	-0.645166666666667
NFASC	-0.0985	0.62916666666666698	1.61416666666667	-0.105666666666667	0.39183333333333292	0.400833333333333	0.312	0.921666666666667	0.249833333333333	-0.1155	-0.0538	-1.82216666666667	0.0702	0.303	1.1715	0.208333333333333
LOC402176	-0.343625	0.41675000000000001	1.613	-0.64325	-0.90075000000000005	-0.939125	0.9685	-1.312375	-1.59	0.2695	1.48025	-1.55525	-1.57575	-0.143	0.78262500000000002	-0.2115
TEGT	-0.6497	0.1457	0.1612	0.3515	0.0267999999999999	1.0587	-0.0397	0.4856	-0.0318	0.7504	-0.2333	0.1322	0.3341	0.7876	0.1575	0.3494
RAP1GDS1	0.282	0.26000000000000001	1.20183333333333	1.27141666666667	0.16466666666666699	0.38325	1.35	1.05075	-0.120666666666667	0.769666666666667	2.22541666666667	0.493583333333333	-0.0678333333333333	0.521083333333333	1.13241666666667	1.4205
ARNT2	-0.0998	1.4460999999999999	0.7728	0.6324	0.86770000000000003	1.8318	-1.5666	1.1845	2.2883	-0.7896	0.4626	0.9758	1.7792	3.0316	0.8629	0.7392
C6orf97	-0.76	-0.97499999999999998	-2.0055	-3.48275	-1.0785	-0.48825	-2.065	-2.012	-1.08175	-0.92325	-0.766333333333333	-3.90666666666667	-1.4675	1.4545	-0.88124999999999998	-2.03175
PLXNC1	-3.4465	-0.078	-0.606	-2.706	-0.23449999999999999	0.194	0.5875	-0.741	-1.4235	-1.7885	-0.782	-0.462	null	-1.8295	-0.96799999999999997	-0.372
ZNRF4	1.17175	0.64049999999999996	0.67925	0.22825	-0.17674999999999999	-0.25075	1.19375	0.65375	0.24725	0.25325	1.02225	0.34425	-0.0197499999999999	-0.0819999999999999	0.71375	1.68233333333333
ZNRF1	-1.53635714285714	-1.70235714285714	-1.989	-1.76207142857143	-1.2677857142857101	-1.58864285714286	-0.709071428571429	-1.70328571428571	-1.17892857142857	-2.06257142857143	-2.28907142857143	-1.65557142857143	-2.284	-1.6235	-1.2815714285714299	-1.34014285714286
MGC39372	0.6555	0.96550000000000002	0.746	0	0.84250000000000003	2.065	-1.02	-0.167	-0.604	0.976	-0.61	-1.874	-1.0175	-1.5165	1.0535000000000001	0.285
ZNRF3	-1.1558	-0.48509999999999998	-1.3256	-0.7691	0.14419999999999999	0.5887	-1.3293	-0.8152	0.3788	-1.269	-0.988444444444444	-0.7503	-1.0115	1.4974	-0.18179999999999999	-0.7864
ZNRF2	2.75483333333333	0.89016666666666699	1.93433333333333	3.221	1.3701666666666699	1.87083333333333	1.668	1.94783333333333	0.230333333333333	1.6105	2.24383333333333	2.8175	2.11366666666667	0.5505	1.6523333333333301	2.4855
SERPINC1	-3.86725	-4.28125	-3.178	-3.928	-2.4390000000000001	-3.3015	-4.03575	-2.55725	-1.70275	-2.32325	-2.45375	-3.37825	-2.33633333333333	-3.9615	-1.476	-5.6925
CBL	-2.2143	-0.1857	-0.9764	-1.5668	-0.5171	-0.7311	-1.357	-0.755555555555556	-0.5264	-1.1249	-2.1609	-1.23325	-1.450375	-1.3274	-0.53029999999999999	-1.2308
PRKD1	0.868833333333333	1.964	2.57466666666667	2.579	1.40566666666667	2.20916666666667	0.134833333333333	1.98383333333333	2.53566666666667	1.4315	3.48533333333333	2.3195	1.16333333333333	3.03666666666667	2.3168333333333302	2.98483333333333
PRDM4	-0.209666666666667	0.30216666666666697	-0.153166666666667	0.8415	0.43516666666666709	1.739	0.836166666666667	0.524166666666667	0.305166666666667	0.668166666666667	1.22816666666667	0.554166666666667	1.12733333333333	0.317833333333333	1.2233333333333301	1.18416666666667
SLC22A5	3.8095	2.5407500000000001	3.485	4.261	1.9795	3.24025	1.1945	2.844	3.59375	4.81	3.40725	4.1375	3.4875	2.7045	2.9392499999999999	3.43925
GPX3	2.0269	0.053900000000000003	1.8115	1.7462	0.82709999999999995	1.2212	1.9927	0.1554	0.7941	3.5336	1.4015	1.7	0.5373	3.4581	0.2142	2.687
GPX2	2.19675	-2.9713750000000001	-2.84225	-2.875875	-2.0266250000000001	-3.235	3.176625	-2.81225	-2.53275	-2.560375	-4.348625	-3.613	-4.30725	-2.9345	-2.9381249999999999	-3.90725
GPX5	0.4535	-0.32350000000000001	0.8225	0.394	0.28449999999999998	0.3755	0.167	0.2635	0.711	0.757	-0.55	0.8955	0.6205	0.3995	0.35549999999999998	1.0665
GPX4	1.048	1.6884999999999999	0.155125	1.65725	0.70362499999999994	1.1075	-0.501125	1.190375	0.8655	1.49075	0.495625	1.09825	0.634125	0.42525	0.062	0.565125
PDE6D	1.3995	0.91099999999999992	0.20275	0.83825	0.23574999999999999	0.285	-0.0745	-0.02875	-0.7005	0.635	0.173	0.55075	-0.0136666666666667	0.73025	-0.1905	0.4885
MYBBP1A	-2.20475	-0.81774999999999998	-2.21275	-1.889	-0.61650000000000005	-1.13	-1.47325	-1.743	-1.083	-1.837	-1.939	-2.42475	-1.792	-1.39925	-1.9195	-2.576
IL11RA	0.263666666666667	0.66349999999999998	1.27566666666667	1.04516666666667	0.68383333333333296	1.405	-0.985333333333333	0.646833333333333	1.21166666666667	0.442833333333333	0.185666666666667	-0.0986666666666666	-0.326666666666667	2.26966666666667	0.21383333333333301	-0.331666666666667
FLNA	-3.213	-2.1007500000000001	-2.85	-3.46575	-1.36825	-1.732	-3.1225	-2.2375	-1.8985	-2.83175	-3.56675	-2.71175	-2.29275	-1.86575	-2.1622499999999998	-2.755
PDE6H	-1.2615	-0.38299999999999995	-1.0785	-1.3255	-0.71450000000000002	-0.9735	-0.1495	-1.52	-1.1105	-0.3265	-0.5885	-4.381	0.698	-0.397	-1.0555000000000001	-0.6805
FLNC	0.462	-0.97150000000000003	-2.30816666666667	-0.782833333333333	-0.56100000000000005	-0.789333333333333	-2.47916666666667	0.0301666666666667	-1.763	-2.87883333333333	-2.28433333333333	-0.919166666666667	-0.775666666666667	-1.38216666666667	-1.5441666666666698	-1.38483333333333
EFCAB1	5.812875	0.35249999999999998	2.74675	6.092375	2.47275	4.1	0.213333333333333	4.723375	2.9225	1.018875	2.840375	3.385125	0.557833333333333	6.766875	4.7214999999999998	-0.343666666666667
SLC22A9	-0.839	0.024333333333333301	-1.423	-1.503	-0.57266666666666699	-1.33816666666667	-0.485	-0.1205	-0.270166666666667	-0.9108	-0.126166666666667	-1.705	-0.272666666666667	-1.32025	-0.86199999999999999	-0.6792
EFCAB3	0.129	-1.1492500000000001	-0.72225	0.0665	0.19175	-0.7295	-0.355666666666667	-1.195	-0.4025	0.6475	0.9855	-0.62125	-2.784	-1.00425	0.22	-1.713
EFCAB2	1.71375	0.70325000000000004	1.245	0.13025	-0.60975000000000001	-0.08675	-0.5975	0.6695	-0.6135	0.65975	0.76475	0.04875	0.26375	1.34525	1.9675	0.39825
PRSS12	-1.660125	-1.947125	-3.2	-4.227	-1.68075	-2.892375	-2.177875	-3.27271428571429	-3.278	-2.372625	-2.497	-1.94433333333333	-2.70857142857143	-3.14425	-2.1191249999999999	-0.7875
NPDC1	-1.50916666666667	-1.26216666666667	-1.85633333333333	-3.34166666666667	-0.83250000000000002	-1.3025	-1.5065	-2.9545	-0.656833333333333	-1.87083333333333	-2.8445	-0.581	-2.52816666666667	-0.838333333333333	0.0135	-1.81816666666667
LOC494141	-0.57	-0.873	-0.088	0.5105	-1.2542500000000001	-1.4495	-1.29566666666667	-0.93825	-1.61133333333333	-0.358333333333333	-0.0183333333333333	-1.4185	-1.343	-1.1155	-1.2024999999999999	-1.31825
WDSOF1	-0.3735	-1.3194999999999999	-0.795	-0.82825	-1.27925	-1.786	0.51475	-1.5265	-2.3615	-1.01525	-0.31275	-1.04475	-1.578	-0.9295	-0.25950000000000001	-0.468
RCAN1	-0.955	1.26833333333333	1.05766666666667	-0.0823333333333333	0.43016666666666709	0.563333333333333	-1.64433333333333	1.12333333333333	-0.5805	1.121	-0.693666666666667	1.06416666666667	1.18466666666667	0.577	-0.45466666666666711	1.072
CCL28	3.66775	-1.419	1.34625	-0.89575	0.45600000000000002	-1.633	-3.55	-1.09425	1.999	-1.55125	2.61025	1.465	-0.20625	-2.72325	-1.5765	-0.23425
RCAN3	-2.639	-0.98599999999999999	-1.06375	-1.411875	0.15212500000000001	-0.2005	-1.165125	-0.17725	0.39925	0.03525	-0.539625	-0.44475	-1.47116666666667	-1.97625	-0.80774999999999997	-0.38625
WDR34	-1.295	-0.99475000000000002	-1.87025	-1.01	-0.20349999999999999	-0.51125	-2.5995	-0.736	-0.42875	-1.0855	-2.083	-0.8195	-1.24125	-0.5875	-1.827	-1.87875
LETM1	-1.76425	-1.7375	-1.65075	-1.68275	-1.4152499999999999	-1.6235	-0.8525	-0.805	-1.0595	-1.1	-3.06533333333333	-1.51025	-1.52575	-1.6445	-0.87275000000000003	-2.19025
GRTP1	-1.5725	-2.742	-0.266	0.92125	0.95150000000000001	1.4355	-0.44175	0.328	-0.21525	0.8905	-0.5205	-0.52325	-1.4095	-3.13025	0.20125000000000001	-0.961
PZP	-0.57425	-0.35700000000000004	-0.4885	-0.84075	0.078	0.48475	-0.458	-0.6845	0.156	0.43075	0.16475	0.16675	-2.43	-1.24425	-0.53774999999999995	-0.594
PLCL1	-0.776666666666667	0.13466666666666699	0.183666666666667	-0.317	0.1085	1.403	-0.826166666666667	1.2385	0.382666666666667	-0.7585	-0.161	-0.2095	0.4806	0.926333333333333	-1.3086	-0.827166666666667
PRKCSH	-2.11	-1.8168333333333302	-3.03666666666667	-2.0455	-0.56566666666666698	-0.921666666666667	-1.34333333333333	-2.0035	-1.9345	-1.886	-3.966	-1.82333333333333	-1.5105	-1.3385	-2.7905000000000002	-1.53916666666667
PSAT1	0.437	-1.8	-2.33225	-0.01225	-2.2407499999999998	-4.2835	-2.41025	-5.203	-5.422	-3.5595	-1.3725	-0.90325	-0.6205	-4.84325	-1.8852500000000001	-1.522
ADCYAP1	-0.8744	0.054000000000000006	-0.785166666666667	0.745	-0.24033333333333301	-0.00633333333333333	0.239833333333333	0.113166666666667	-0.5465	0.762	0.3694	-0.351	-1.4092	-0.47475	-0.046166666666666703	0.3502
EVPL	0.990666666666667	0.17499999999999999	-0.0323333333333334	0.320166666666667	0.76649999999999996	0.950666666666667	1.59883333333333	0.6835	1.62916666666667	0.00333333333333334	0.501666666666667	0.663833333333333	0.8295	0.0925	0.26016666666666699	-0.0585
UBE2J2	-0.714454545454545	-1.60425	-1.097	0.0208333333333334	-0.017749999999999998	-0.02525	-0.00616666666666665	-0.241333333333333	0.05925	0.466333333333333	-1.463125	-0.798636363636364	-2.29883333333333	0.364	-1.30958333333333	-1.26808333333333
ST3GAL4	0.2899	-0.85419999999999996	-0.7846	-1.5941	-0.59230000000000005	-1.103	1.216	-2.1274	-1.3326	-2.1246	-1.9902	-1.2965	-1.0992	-2.9567	-2.5606	-2.5866
HIC1	-0.2022	-0.21816666666666698	-0.499166666666667	-1.07116666666667	0.084833333333333302	-0.2525	0.0158333333333333	0.228	0.546833333333333	-0.6065	0.2495	-2.453	-0.1802	-0.5688	-0.34700000000000003	0.455
HIC2	-3.58475	-2.7577500000000001	-3.103	-3.172	-1.43675	-1.7345	-2.17725	-2.6905	-0.55375	-2.94075	-2.9465	-2.4945	-2.02975	-2.2115	-2.3454999999999999	-3.305
WDR37	-0.74275	1.2495000000000001	0.38825	0.26	0.30649999999999999	1.28675	0.321	0.9665	1.28025	1.0335	0.628	-0.05825	0.59125	1.1705	1.8465	0.12725
CADM2	1.1264	0.41016666666666707	0.549833333333333	0.1575	-0.32416666666666699	-0.1942	0.8585	0.8094	0.7596	0.123166666666667	0.4932	1.6652	1.65375	-0.2374	-0.12783333333333299	0.5845
TMEM27	7.84825	8.1750000000000007	9.54625	8.7	4.1667500000000004	7.00325	1.5705	9.10275	7.14375	7.6215	8.22075	10.6855	9.327	3.524	6.9072500000000003	9.571
RBM13	-0.57275	-1.4330000000000001	-0.8035	-0.26	-0.66925000000000001	-0.772	0.48425	-0.3585	-1.244	-1.123	-1.51775	0.20125	-0.45675	-0.37875	-0.47025	-0.04475
RBM12	0.841	0.66200000000000003	0.395	0.765	-0.73850000000000005	-0.294	1.20925	0.048	0.402	-0.42625	0.62175	1.42975	1.58575	0.324	0.53449999999999998	0.74175
RBM11	5.136	0.72299999999999998	4.7405	-2.489	1.6605000000000001	2.04675	3.8525	1.8915	2.76725	0.306	0.92775	2.88225	0.723333333333333	2.8615	3.93025	2.61425
RBM10	-1.79866666666667	-0.87766666666666704	-1.79666666666667	-1.44666666666667	-0.27383333333333304	-0.0841666666666667	-1.23783333333333	-0.684833333333333	1.01033333333333	-1.04366666666667	-2.19783333333333	-0.928	-1.339	2.514	-0.91700000000000004	-1.96133333333333
SAP30BP	0.1629	-0.1724	0.109	0.2136	0.18790000000000001	0.2671	0.6521	0.285	0.5906	0.2022	-0.6578	-0.0991	-0.1183	-0.1787	-0.19639999999999999	-0.0441
RBM16	1.013375	-0.31062499999999998	0.17325	0.133375	0.039750000000000001	0.26875	0.454625	0.296	0.433625	0.37075	1.17325	0.668	0.11725	0.53175	0.70850000000000002	0.462125
RBM15	-1.57316666666667	-1.296	-1.7605	-1.43	-0.90716666666666701	-1.5125	-1.32916666666667	-1.51	-1.62983333333333	-1.73883333333333	-3.2596	-2.21816666666667	-1.1605	-1.0855	-1.6198333333333301	-1.70133333333333
OR1N2	-0.132	0.42649999999999999	0.27025	0.834	0.49825000000000003	-0.2665	0.75075	0.39675	0.58375	0.02975	0.14225	0.9855	-0.054	0.21725	0.67974999999999997	-1.502
PARVB	-1.278	-1.6555	-1.59075	-0.5705	-0.92825000000000002	-1.5015	-2.2145	-1.414	-2.83225	-0.4345	-3.04325	-2.136	-2.9045	-1.10525	-1.8069999999999999	-0.94375
SIT1	0.0655	-0.26800000000000002	-0.521333333333333	-1.5815	-0.94850000000000001	-0.663666666666667	2.111	0.1565	-1.078	2.885	-1.078	-4.781	-1.7338	-3.13433333333333	-0.98650000000000004	-0.588166666666667
RBM19	-0.71125	-0.62150000000000005	-1.36425	-0.48125	-0.22450000000000001	-0.01175	-0.63625	-0.3915	-0.359	-0.19525	-1.45375	-1.16625	-0.670666666666667	-0.45425	-0.91425000000000001	-1.746
RBM18	0.06325	-1.1715	0.3	-1.132	-1.24925	-2.13	-0.93	-1.148	-2.291	-0.81775	0.50425	-1.73125	-2.16275	-2.116	-0.17849999999999999	-0.43725
PARVG	-0.514666666666667	-0.21483333333333302	1.21233333333333	0.0298333333333333	1.3583333333333301	2.48016666666667	-0.0998333333333333	1.064	-0.0811666666666666	2.845	0.0575	-2.5452	-1.7715	-2.1525	0.053666666666666703	-0.435833333333333
MVP	1.77775	1.11025	1.142	2.244	1.0827500000000001	1.30225	-0.44075	2.12	2.1125	1.38	0.6695	2.46875	2.46125	-0.89125	0.88500000000000001	1.86975
QSOX1	0.99075	0.27500000000000002	-0.39425	-1.07525	-0.061749999999999999	-0.38925	0.05775	0.214	0.412	1.05375	-1.3325	0.223	-0.636	-0.45775	0.26174999999999998	-0.47775
ARVCF	-1.13975	-0.12687499999999999	-1.1785	-0.3505	0.045874999999999999	0.074625	-0.360857142857143	0.17	-0.026625	0.085875	-0.75225	-0.531142857142857	-0.121875	-0.56	-0.0068749999999999896	-0.827285714285714
C1orf74	1.86425	-1.24675	0.839	0.25375	-0.050750000000000003	-0.20475	-0.0935	-0.37325	-1.3045	0.795	-0.19725	-0.53375	-2.149	0.10475	0.40050000000000002	-0.06925
HSD11B2	0.983666666666667	-2.1934999999999998	-0.0075	0.647166666666667	-0.71516666666666706	0.0468333333333333	-0.797166666666667	-1.43683333333333	0.0201666666666667	0.3145	-0.523	1.40483333333333	2.6125	-1.32633333333333	-1.4784999999999999	1.495
RXRA	-2.0595	-1.4033	-1.5338	-2.3771	-1.0688	-1.6788	-1.1139	-2.1041	-1.1558	-0.9984	-1.513	-2.9891	-1.91533333333333	-1.5026	-1.4307000000000001	-2.1121
RXRB	0.0035	-1.0522499999999999	-1.50125	-0.5	-0.32400000000000001	-0.26225	-0.41725	-0.2685	-0.422	-0.482	-1.0975	-0.921	0.081	-0.106	-1.159	-1.31475
OPRM1	0.453	0.34700000000000003	-0.2755	0.173	0.54825000000000002	-0.305	0.252	0.16925	-0.197	0.467	2.28633333333333	1.377	1.38925	1.15225	0.42975000000000002	-0.343666666666667
MVD	-1.9505	-1.1159999999999999	-1.9095	-1.73225	-0.99724999999999997	-1.52375	-2.25775	-1.631	-1.5095	-1.77875	-2.4975	-1.56275	-1.82825	-1.24775	-1.9099999999999999	-2.24525
ALDH9A1	1.214	0.039666666666666697	0.914666666666667	0.291	0.16933333333333303	-0.245333333333333	0.250333333333333	0.532666666666667	-0.251166666666667	0.688166666666667	1.10283333333333	1.2	0.453666666666667	1.10333333333333	0.68066666666666698	0.751166666666667
GRAMD1C	2.53966666666667	1.7161666666666699	3.128	2.08766666666667	1.9391666666666698	2.53	1.5955	2.5355	3.0575	3.35816666666667	2.44133333333333	4.027	3.1698	2.61383333333333	2.0345	4.22975
GRAMD1B	-0.503875	-0.32587500000000003	-1.096125	-1.05328571428571	-0.71562499999999996	-1.35525	-0.755	-0.723285714285714	-2.12525	-1.208	-0.746833333333333	-0.403285714285714	-1.24585714285714	-1.615875	-0.59812500000000002	-1.08371428571429
GRAMD1A	-1.14616666666667	-0.47100000000000003	-1.98483333333333	-1.14266666666667	-0.45000000000000001	-0.854	-1.61166666666667	-0.817	-0.8345	-1.03966666666667	-1.9846	-1.568	-2.13475	-1.16433333333333	-1.6786666666666699	-2.44716666666667
CXorf26	-1.99866666666667	-0.19783333333333303	0.293	-0.881833333333333	-0.38	-0.749166666666667	-0.480666666666667	-0.865166666666667	-0.604333333333333	-0.304666666666667	-1.0825	-1.909	-1.3066	-0.444833333333333	-0.101166666666667	-0.864833333333333
CXorf21	-0.25725	0.46250000000000002	3.90875	-0.50025	1.0302500000000001	1.4515	-0.633	1.56975	0.615	2.223	-0.10475	0.87	0.28125	-1.85375	1.7084999999999999	1.57925
CXorf20	1.9635	-0.032000000000000001	0.83	2.355	0.57350000000000001	1.029	3.76	null	1.968	1.948	2.609	3.529	1.383	-0.2275	0.74150000000000005	4.865
CXorf23	0.150125	0.79537500000000005	1.6305	0.349875	0.17499999999999999	0.26525	-0.229875	0.229875	0.73575	0.410375	-0.595625	0.15525	0.180625	0.207125	1.0337499999999999	0.914875
YAP1	-0.781428571428571	-0.59737499999999999	-0.193	-0.011375	-0.49349999999999999	-0.0645000000000001	-0.383375	-0.361875	-0.61975	-0.302625	0.323875	-1.796	1.02457142857143	0.527125	0.203375	0.469
